REGION;EDAD_SEL;TCS_ACT_USARCOMPUTADORA;TCS_ACT_USARCELULAR;TCS_ACT_TRABAJOOCUPACION;TSS_ACT_TRABAJOOCUPACION;EDAD_SEL_percentil;TCS_ACT_USARCOMPUTADORA_percentil;TCS_ACT_USARCELULAR_percentil;TCS_ACT_TRABAJOOCUPACION_percentil;TSS_ACT_TRABAJOOCUPACION_percentil;REGION_NAME
1;40;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;40;0;0;480;480.0;0.5;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;62;40;0;340;340.0;0.9;0.95;0.05;0.75;0.75;Gran Buenos Aires
1;54;0;40;480;480.0;0.75;0.05;0.75;0.9;0.9;Gran Buenos Aires
1;20;0;0;1050;1000.0;0.1;0.05;0.05;0.99;0.99;Gran Buenos Aires
1;26;0;0;470;470.0;0.25;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;19;0;110;300;300.0;0.1;0.05;0.9;0.75;0.75;Gran Buenos Aires
1;35;0;0;720;675.0;0.5;0.05;0.05;0.99;0.99;Gran Buenos Aires
1;24;0;0;840;780.0;0.25;0.05;0.05;0.99;0.99;Gran Buenos Aires
1;54;0;0;480;465.0;0.75;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;37;0;0;960;925.0;0.5;0.05;0.05;0.99;0.99;Gran Buenos Aires
1;59;0;0;690;660.0;0.75;0.05;0.05;0.99;0.99;Gran Buenos Aires
1;63;0;0;480;465.0;0.9;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;34;0;0;400;400.0;0.5;0.05;0.05;0.75;0.9;Gran Buenos Aires
1;19;0;0;0;0.0;0.1;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;49;0;0;450;450.0;0.75;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;32;0;0;470;470.0;0.5;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;61;0;0;180;180.0;0.9;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;70;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;26;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;70;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;26;0;0;510;510.0;0.25;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;37;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;80;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;70;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;31;0;80;370;370.0;0.5;0.05;0.9;0.75;0.75;Gran Buenos Aires
1;69;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;41;0;0;340;340.0;0.5;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;77;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;51;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;83;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;18;0;0;0;0.0;0.05;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;45;0;0;660;605.0;0.75;0.05;0.05;0.95;0.95;Gran Buenos Aires
1;32;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;24;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;48;0;0;450;450.0;0.75;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;43;0;0;540;540.0;0.5;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;32;0;0;250;250.0;0.5;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;43;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;50;0;0;470;470.0;0.75;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;50;0;0;790;600.0;0.75;0.05;0.05;0.99;0.95;Gran Buenos Aires
1;36;0;0;890;571.664;0.5;0.05;0.05;0.99;0.95;Gran Buenos Aires
1;53;0;0;780;750.0;0.75;0.05;0.05;0.99;0.99;Gran Buenos Aires
1;84;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;48;120;0;490;490.0;0.75;0.99;0.05;0.9;0.9;Gran Buenos Aires
1;52;120;20;600;600.0;0.75;0.99;0.75;0.95;0.95;Gran Buenos Aires
1;37;0;0;470;470.0;0.5;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;65;0;0;300;300.0;0.9;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;27;0;0;210;210.0;0.25;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;51;0;0;900;885.0;0.75;0.05;0.05;0.99;0.99;Gran Buenos Aires
1;41;0;0;410;410.0;0.5;0.05;0.05;0.75;0.9;Gran Buenos Aires
1;65;150;0;200;200.0;0.9;0.99;0.05;0.75;0.75;Gran Buenos Aires
1;74;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;71;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;72;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;84;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;38;30;0;460;370.0;0.5;0.95;0.05;0.9;0.75;Gran Buenos Aires
1;16;340;150;0;0.0;0.05;0.99;0.9;0.05;0.05;Gran Buenos Aires
1;94;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;18;0;0;0;0.0;0.05;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;59;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;14;330;240;0;0.0;0.05;0.99;0.95;0.05;0.05;Gran Buenos Aires
1;27;0;30;0;0.0;0.25;0.05;0.75;0.05;0.05;Gran Buenos Aires
1;50;0;0;390;390.0;0.75;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;30;0;0;860;845.0;0.25;0.05;0.05;0.99;0.99;Gran Buenos Aires
1;62;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;23;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;54;0;0;480;480.0;0.75;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;27;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;38;0;120;0;0.0;0.5;0.05;0.9;0.05;0.05;Gran Buenos Aires
1;45;0;10;0;0.0;0.75;0.05;0.75;0.05;0.05;Gran Buenos Aires
1;38;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;31;0;0;360;360.0;0.5;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;40;0;0;750;720.0;0.5;0.05;0.05;0.99;0.99;Gran Buenos Aires
1;78;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;30;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;52;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;40;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;36;0;0;600;585.0;0.5;0.05;0.05;0.95;0.95;Gran Buenos Aires
1;54;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;53;0;0;370;370.0;0.75;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;17;0;0;0;0.0;0.05;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;17;0;60;270;260.0;0.05;0.05;0.75;0.75;0.75;Gran Buenos Aires
1;74;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;52;0;0;300;300.0;0.75;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;75;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;39;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;32;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;51;0;80;0;0.0;0.75;0.05;0.9;0.05;0.05;Gran Buenos Aires
1;37;0;0;160;160.0;0.5;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;37;180;30;0;0.0;0.5;0.99;0.75;0.05;0.05;Gran Buenos Aires
1;45;0;50;0;0.0;0.75;0.05;0.75;0.05;0.05;Gran Buenos Aires
1;31;0;0;270;270.0;0.5;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;85;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;53;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;70;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;41;0;120;0;0.0;0.5;0.05;0.9;0.05;0.05;Gran Buenos Aires
1;47;0;20;590;590.0;0.75;0.05;0.75;0.95;0.95;Gran Buenos Aires
1;72;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;26;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;66;0;0;530;530.0;0.9;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;67;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;75;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;61;0;0;510;510.0;0.9;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;81;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;29;0;0;280;280.0;0.25;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;18;60;120;0;0.0;0.05;0.95;0.9;0.05;0.05;Gran Buenos Aires
1;71;60;0;0;0.0;0.9;0.95;0.05;0.05;0.05;Gran Buenos Aires
1;68;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;77;0;20;0;0.0;0.95;0.05;0.75;0.05;0.05;Gran Buenos Aires
1;23;0;0;330;330.0;0.25;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;66;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;38;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;61;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;72;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;72;0;0;330;330.0;0.95;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;53;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;49;0;0;630;630.0;0.75;0.05;0.05;0.95;0.95;Gran Buenos Aires
1;80;0;0;390;390.0;0.99;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;46;0;20;0;0.0;0.75;0.05;0.75;0.05;0.05;Gran Buenos Aires
1;29;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;42;0;0;120;120.0;0.5;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;69;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;31;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;39;0;120;0;0.0;0.5;0.05;0.9;0.05;0.05;Gran Buenos Aires
1;41;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;48;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;74;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;39;0;0;420;420.0;0.5;0.05;0.05;0.75;0.9;Gran Buenos Aires
1;65;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;53;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;40;0;220;0;0.0;0.5;0.05;0.95;0.05;0.05;Gran Buenos Aires
1;57;0;0;300;210.0;0.75;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;80;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;51;0;0;630;630.0;0.75;0.05;0.05;0.95;0.95;Gran Buenos Aires
1;50;0;0;120;120.0;0.75;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;60;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;60;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;72;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;46;0;0;660;630.0;0.75;0.05;0.05;0.95;0.95;Gran Buenos Aires
1;26;0;0;430;410.0;0.25;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;70;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;51;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;82;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;77;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;55;0;10;0;0.0;0.75;0.05;0.75;0.05;0.05;Gran Buenos Aires
1;34;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;69;0;0;90;90.0;0.9;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;56;0;0;510;505.0;0.75;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;48;0;20;540;535.0;0.75;0.05;0.75;0.9;0.9;Gran Buenos Aires
1;20;0;30;360;355.0;0.1;0.05;0.75;0.75;0.75;Gran Buenos Aires
1;46;0;0;330;330.0;0.75;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;48;120;0;0;0.0;0.75;0.99;0.05;0.05;0.05;Gran Buenos Aires
1;34;0;30;0;0.0;0.5;0.05;0.75;0.05;0.05;Gran Buenos Aires
1;33;0;20;300;295.0;0.5;0.05;0.75;0.75;0.75;Gran Buenos Aires
1;20;0;0;0;0.0;0.1;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;27;0;0;120;120.0;0.25;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;54;0;10;440;440.0;0.75;0.05;0.75;0.9;0.9;Gran Buenos Aires
1;70;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;47;130;0;320;320.0;0.75;0.99;0.05;0.75;0.75;Gran Buenos Aires
1;68;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;54;0;10;460;460.0;0.75;0.05;0.75;0.9;0.9;Gran Buenos Aires
1;30;0;0;550;550.0;0.25;0.05;0.05;0.9;0.95;Gran Buenos Aires
1;37;0;20;0;0.0;0.5;0.05;0.75;0.05;0.05;Gran Buenos Aires
1;33;0;30;540;535.0;0.5;0.05;0.75;0.9;0.9;Gran Buenos Aires
1;44;0;20;450;450.0;0.75;0.05;0.75;0.9;0.9;Gran Buenos Aires
1;55;0;30;0;0.0;0.75;0.05;0.75;0.05;0.05;Gran Buenos Aires
1;55;0;20;560;560.0;0.75;0.05;0.75;0.9;0.95;Gran Buenos Aires
1;60;0;30;0;0.0;0.75;0.05;0.75;0.05;0.05;Gran Buenos Aires
1;30;0;90;0;0.0;0.25;0.05;0.9;0.05;0.05;Gran Buenos Aires
1;30;0;60;0;0.0;0.25;0.05;0.75;0.05;0.05;Gran Buenos Aires
1;31;0;40;600;595.0;0.5;0.05;0.75;0.95;0.95;Gran Buenos Aires
1;89;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;42;0;110;600;585.0;0.5;0.05;0.9;0.95;0.95;Gran Buenos Aires
1;85;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;69;0;0;540;540.0;0.9;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;32;80;0;490;490.0;0.5;0.95;0.05;0.9;0.9;Gran Buenos Aires
1;50;0;60;460;460.0;0.75;0.05;0.75;0.9;0.9;Gran Buenos Aires
1;68;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;44;0;60;0;0.0;0.75;0.05;0.75;0.05;0.05;Gran Buenos Aires
1;88;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;71;0;0;300;300.0;0.9;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;71;0;50;400;395.0;0.9;0.05;0.75;0.75;0.9;Gran Buenos Aires
1;42;0;50;0;0.0;0.5;0.05;0.75;0.05;0.05;Gran Buenos Aires
1;42;0;30;510;505.0;0.5;0.05;0.75;0.9;0.9;Gran Buenos Aires
1;49;0;60;470;470.0;0.75;0.05;0.75;0.9;0.9;Gran Buenos Aires
1;45;0;0;520;510.0;0.75;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;38;0;20;660;650.0;0.5;0.05;0.75;0.95;0.99;Gran Buenos Aires
1;52;0;30;330;320.0;0.75;0.05;0.75;0.75;0.75;Gran Buenos Aires
1;59;0;20;390;330.0;0.75;0.05;0.75;0.75;0.75;Gran Buenos Aires
1;34;0;30;0;0.0;0.5;0.05;0.75;0.05;0.05;Gran Buenos Aires
1;51;0;30;470;470.0;0.75;0.05;0.75;0.9;0.9;Gran Buenos Aires
1;76;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;40;0;0;710;710.0;0.5;0.05;0.05;0.99;0.99;Gran Buenos Aires
1;67;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;44;0;0;600;590.0;0.75;0.05;0.05;0.95;0.95;Gran Buenos Aires
1;34;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;14;160;0;0;0.0;0.05;0.99;0.05;0.05;0.05;Gran Buenos Aires
1;75;0;0;620;620.0;0.95;0.05;0.05;0.95;0.95;Gran Buenos Aires
1;66;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;65;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;73;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;75;70;20;0;0.0;0.95;0.95;0.75;0.05;0.05;Gran Buenos Aires
1;73;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;53;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;35;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;77;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;55;0;0;480;480.0;0.75;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;65;0;0;520;520.0;0.9;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;39;0;20;630;630.0;0.5;0.05;0.75;0.95;0.95;Gran Buenos Aires
1;65;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;53;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;77;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;56;0;0;520;505.0;0.75;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;45;0;0;500;500.0;0.75;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;80;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;17;0;150;0;0.0;0.05;0.05;0.9;0.05;0.05;Gran Buenos Aires
1;42;0;0;520;520.0;0.5;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;44;0;70;0;0.0;0.75;0.05;0.9;0.05;0.05;Gran Buenos Aires
1;33;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;78;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;48;30;20;0;0.0;0.75;0.95;0.75;0.05;0.05;Gran Buenos Aires
1;59;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;55;0;30;430;430.0;0.75;0.05;0.75;0.9;0.9;Gran Buenos Aires
1;76;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;33;0;70;560;560.0;0.5;0.05;0.9;0.9;0.95;Gran Buenos Aires
1;53;0;0;500;500.0;0.75;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;49;0;0;400;400.0;0.75;0.05;0.05;0.75;0.9;Gran Buenos Aires
1;44;50;0;0;0.0;0.75;0.95;0.05;0.05;0.05;Gran Buenos Aires
1;40;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;66;0;30;0;0.0;0.9;0.05;0.75;0.05;0.05;Gran Buenos Aires
1;73;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;71;90;30;0;0.0;0.9;0.95;0.75;0.05;0.05;Gran Buenos Aires
1;53;120;60;520;520.0;0.75;0.99;0.75;0.9;0.9;Gran Buenos Aires
1;35;0;0;600;585.0;0.5;0.05;0.05;0.95;0.95;Gran Buenos Aires
1;77;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;45;0;0;420;400.0;0.75;0.05;0.05;0.75;0.9;Gran Buenos Aires
1;28;90;0;0;0.0;0.25;0.95;0.05;0.05;0.05;Gran Buenos Aires
1;71;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;45;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;61;0;0;460;450.0;0.9;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;37;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;74;0;0;770;535.0;0.95;0.05;0.05;0.99;0.9;Gran Buenos Aires
1;35;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;45;0;0;250;250.0;0.75;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;51;60;110;0;0.0;0.75;0.95;0.9;0.05;0.05;Gran Buenos Aires
1;33;0;0;820;795.0;0.5;0.05;0.05;0.99;0.99;Gran Buenos Aires
1;33;90;0;360;360.0;0.5;0.95;0.05;0.75;0.75;Gran Buenos Aires
1;25;0;20;650;635.0;0.25;0.05;0.75;0.95;0.99;Gran Buenos Aires
1;32;0;0;360;360.0;0.5;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;82;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;62;0;0;210;210.0;0.9;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;59;0;0;600;590.0;0.75;0.05;0.05;0.95;0.95;Gran Buenos Aires
1;85;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;79;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;27;0;0;420;420.0;0.25;0.05;0.05;0.75;0.9;Gran Buenos Aires
1;49;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;27;0;0;490;490.0;0.25;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;65;0;0;300;300.0;0.9;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;66;0;40;0;0.0;0.9;0.05;0.75;0.05;0.05;Gran Buenos Aires
1;48;0;0;480;465.0;0.75;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;33;10;0;600;600.0;0.5;0.95;0.05;0.95;0.95;Gran Buenos Aires
1;41;0;60;320;320.0;0.5;0.05;0.75;0.75;0.75;Gran Buenos Aires
1;67;130;0;0;0.0;0.9;0.99;0.05;0.05;0.05;Gran Buenos Aires
1;90;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;57;0;10;300;300.0;0.75;0.05;0.75;0.75;0.75;Gran Buenos Aires
1;58;0;0;500;485.0;0.75;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;79;0;0;380;370.0;0.99;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;30;0;0;450;450.0;0.25;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;82;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;61;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;34;20;40;490;490.0;0.5;0.95;0.75;0.9;0.9;Gran Buenos Aires
1;31;70;20;540;540.0;0.5;0.95;0.75;0.9;0.9;Gran Buenos Aires
1;74;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;58;130;0;0;0.0;0.75;0.99;0.05;0.05;0.05;Gran Buenos Aires
1;83;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;65;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;56;100;0;630;630.0;0.75;0.99;0.05;0.95;0.95;Gran Buenos Aires
1;65;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;59;180;0;520;505.0;0.75;0.99;0.05;0.9;0.9;Gran Buenos Aires
1;75;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;39;0;0;200;200.0;0.5;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;29;70;30;450;450.0;0.25;0.95;0.75;0.9;0.9;Gran Buenos Aires
1;28;120;0;0;0.0;0.25;0.99;0.05;0.05;0.05;Gran Buenos Aires
1;67;0;0;570;570.0;0.9;0.05;0.05;0.9;0.95;Gran Buenos Aires
1;44;0;0;500;500.0;0.75;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;76;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;68;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;30;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;62;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;80;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;88;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;36;0;0;520;490.0;0.5;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;29;0;0;900;880.0;0.25;0.05;0.05;0.99;0.99;Gran Buenos Aires
1;28;90;30;250;250.0;0.25;0.95;0.75;0.75;0.75;Gran Buenos Aires
1;56;0;0;300;285.0;0.75;0.05;0.05;0.75;0.75;Gran Buenos Aires
1;63;0;0;480;480.0;0.9;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;33;0;70;0;0.0;0.5;0.05;0.9;0.05;0.05;Gran Buenos Aires
1;63;150;0;0;0.0;0.9;0.99;0.05;0.05;0.05;Gran Buenos Aires
1;45;0;0;680;680.0;0.75;0.05;0.05;0.99;0.99;Gran Buenos Aires
1;34;0;10;490;490.0;0.5;0.05;0.75;0.9;0.9;Gran Buenos Aires
1;29;0;30;460;460.0;0.25;0.05;0.75;0.9;0.9;Gran Buenos Aires
1;38;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Gran Buenos Aires
1;30;0;60;490;480.0;0.25;0.05;0.75;0.9;0.9;Gran Buenos Aires
1;62;0;0;530;530.0;0.9;0.05;0.05;0.9;0.9;Gran Buenos Aires
1;32;0;0;540;510.0;0.5;0.05;0.05;0.9;0.9;Gran Buenos Aires
